Order_ID,Product,Category,Region,Quantity,Unit_Price,Total_Price,Discount_Pct,Payment_Method,Order_Status,Customer_Age,Order_Date,Rating
ORD01205,Speaker,Audio,South,19,1479.07,28102.33,5.0,Credit Card,Cancelled,18.0,2023-10-29,4.1
ORD01206,Speaker,Audio,Central,11,866.32,9529.52,5.0,Cash,Delivered,,2023-10-29,2.5
ORD01207,Monitor,Accessories,Central,6,898.83,5392.98,5.0,PayPal,Pending,22.0,2023-10-29,4.4
ORD01208,Monitor,Accessories,South,13,663.38,8623.94,15.0,PayPal,Delivered,49.0,2023-10-29,2.0
ORD01209,Monitor,Accessories,South,13,947.95,12323.35,,Credit Card,Delivered,35.0,2023-10-30,1.4
ORD01210,Charger,Accessories,West,6,116.69,700.14,0.0,Cash,Delivered,42.0,2023-10-30,4.6
ORD01211,Tablet,Electronics,West,8,288.98,2311.84,,Cash,Pending,31.0,2023-10-30,4.8
ORD01212,Charger,Accessories,South,19,1313.57,24957.83,5.0,PayPal,Pending,41.0,2023-10-30,1.2
ORD01213,Headphones,Audio,North,5,1121.43,5607.15,15.0,Cash,Delivered,37.0,2023-10-31,2.1
ORD01214,Tablet,Electronics,East,11,557.55,6133.05,5.0,PayPal,Delivered,26.0,2023-10-31,2.7
ORD01215,Tablet,Electronics,South,19,1152.74,21902.06,20.0,PayPal,Cancelled,28.0,2023-10-31,
ORD01216,Monitor,Accessories,East,16,322.24,5155.84,5.0,Cash,Cancelled,55.0,2023-10-31,3.0
ORD01217,Charger,Accessories,East,3,719.27,2157.81,20.0,PayPal,Delivered,24.0,2023-11-01,4.7
ORD01218,Tablet,Electronics,West,12,1176.19,14114.28,0.0,Cash,Delivered,47.0,2023-11-01,4.0
ORD01219,Tablet,Electronics,Central,8,444.77,3558.16,0.0,Credit Card,Cancelled,40.0,2023-11-01,1.9
ORD01220,Tablet,Electronics,Central,16,1429.31,22868.96,20.0,Credit Card,Pending,29.0,2023-11-01,2.3
ORD01221,Headphones,Audio,West,4,1490.69,5962.76,0.0,Cash,Pending,68.0,2023-11-02,3.3
ORD01222,Tablet,Electronics,East,8,440.44,3523.52,10.0,Bank Transfer,Pending,38.0,2023-11-02,4.3
ORD01223,Monitor,Accessories,West,16,1117.29,17876.64,,Credit Card,Delivered,34.0,2023-11-02,3.6
ORD01224,Phone,Electronics,West,10,666.21,6662.1,0.0,Bank Transfer,Cancelled,54.0,2023-11-02,3.3
ORD01225,Monitor,Accessories,East,15,246.09,3691.35,5.0,PayPal,Pending,32.0,2023-11-03,2.2
ORD01226,Speaker,Audio,North,1,1046.22,1046.22,5.0,PayPal,Delivered,26.0,2023-11-03,4.9
ORD01227,Keyboard,Accessories,North,3,651.4,1954.2,5.0,Credit Card,Cancelled,47.0,2023-11-03,3.8
ORD01228,Phone,Electronics,South,16,1244.01,19904.16,5.0,Credit Card,Delivered,49.0,2023-11-03,3.7
ORD01229,Headphones,Audio,Central,6,439.53,2637.18,20.0,Credit Card,Pending,26.0,2023-11-04,4.7
ORD01230,Speaker,Audio,North,2,1082.81,2165.62,0.0,,Delivered,,2023-11-04,2.2
ORD01231,Laptop,Electronics,West,19,1145.18,21758.42,20.0,Cash,Delivered,45.0,2023-11-04,2.9
ORD01232,Monitor,Accessories,West,10,338.15,3381.5,20.0,Bank Transfer,Delivered,63.0,2023-11-04,4.7
ORD01233,Monitor,Accessories,South,11,403.18,4434.98,5.0,Cash,Pending,62.0,2023-11-05,4.8
ORD01234,Charger,Accessories,South,12,75.48,905.76,0.0,Credit Card,Delivered,53.0,2023-11-05,3.5
ORD01235,Keyboard,Accessories,Central,12,96.03,1152.36,0.0,PayPal,Delivered,33.0,2023-11-05,3.4
ORD01236,Tablet,Electronics,South,17,1164.6,19798.2,10.0,Cash,Delivered,25.0,2023-11-05,2.2
ORD01237,Mouse,Accessories,North,13,1450.11,18851.43,5.0,Credit Card,Pending,36.0,2023-11-06,2.7
ORD01238,Laptop,Electronics,East,13,897.64,11669.32,15.0,Credit Card,Pending,20.0,2023-11-06,2.8
ORD01239,Keyboard,Accessories,West,2,56.19,112.38,0.0,Credit Card,Delivered,,2023-11-06,4.4
ORD01240,Speaker,Audio,West,3,1172.09,3516.27,0.0,Credit Card,Delivered,30.0,2023-11-06,4.4
ORD01241,Webcam,Accessories,Central,14,345.7,4839.8,0.0,Bank Transfer,Pending,41.0,2023-11-07,2.3
ORD01242,Tablet,Electronics,Central,3,1238.72,3716.16,20.0,PayPal,Delivered,20.0,2023-11-07,2.1
ORD01243,Webcam,Accessories,Central,14,891.72,12484.08,20.0,Credit Card,Cancelled,,2023-11-07,2.6
ORD01244,Speaker,Audio,South,16,1226.16,19618.56,10.0,Credit Card,Delivered,56.0,2023-11-07,2.1
ORD01245,Speaker,Audio,South,18,683.27,12298.86,5.0,,Cancelled,21.0,2023-11-08,2.7
ORD01246,Charger,Accessories,East,14,186.4,2609.6,10.0,,Delivered,45.0,2023-11-08,2.0
ORD01247,Charger,Accessories,South,15,997.16,14957.4,5.0,Cash,Delivered,20.0,2023-11-08,4.4
ORD01248,Laptop,Electronics,North,15,724.23,10863.45,10.0,Bank Transfer,Delivered,56.0,2023-11-08,3.4
ORD01249,Laptop,Electronics,North,8,1140.28,9122.24,20.0,Cash,Cancelled,18.0,2023-11-09,4.6
ORD01250,Mouse,Accessories,South,13,1083.72,14088.36,15.0,Bank Transfer,Delivered,52.0,2023-11-09,4.9
ORD01251,Speaker,Audio,West,19,803.59,15268.21,0.0,Cash,Pending,,2023-11-09,4.6
ORD01252,Charger,Accessories,Central,8,1185.29,9482.32,15.0,Credit Card,Cancelled,21.0,2023-11-09,
ORD01253,Mouse,Accessories,North,5,257.58,1287.9,0.0,Credit Card,Delivered,25.0,2023-11-10,3.1
ORD01254,Charger,Accessories,South,10,1348.49,13484.9,10.0,PayPal,Delivered,36.0,2023-11-10,1.8
ORD01255,Keyboard,Accessories,East,19,183.62,3488.78,5.0,,Delivered,,2023-11-10,4.8
ORD01256,Tablet,Electronics,South,6,1176.26,7057.56,,PayPal,Delivered,43.0,2023-11-10,4.4
ORD01257,Keyboard,Accessories,East,9,584.43,5259.87,20.0,Cash,Delivered,35.0,2023-11-11,3.9
ORD01258,Speaker,Audio,West,10,713.96,7139.6,0.0,PayPal,Delivered,39.0,2023-11-11,1.7
ORD01259,Headphones,Audio,West,16,229.95,3679.2,20.0,Cash,Delivered,42.0,2023-11-11,2.1
ORD01260,Tablet,Electronics,Central,10,1034.18,10341.8,,Cash,Pending,22.0,2023-11-11,3.7
ORD01261,Monitor,Accessories,North,10,989.59,9895.9,15.0,,Delivered,,2023-11-12,1.8
ORD01262,Webcam,Accessories,East,13,573.82,7459.66,10.0,Cash,Delivered,40.0,2023-11-12,1.0
ORD01263,Headphones,Audio,East,1,803.71,803.71,20.0,Cash,Delivered,23.0,2023-11-12,1.8
ORD01264,Charger,Accessories,Central,19,769.04,14611.76,15.0,Credit Card,Pending,57.0,2023-11-12,2.4
ORD01265,Webcam,Accessories,West,4,1167.84,,10.0,Credit Card,Delivered,54.0,2023-11-13,1.8
ORD01266,Webcam,Accessories,West,8,1354.91,10839.28,5.0,Bank Transfer,Delivered,65.0,2023-11-13,1.5
ORD01267,Headphones,Audio,North,9,355.78,3202.02,15.0,Credit Card,Cancelled,64.0,2023-11-13,4.1
ORD01268,Headphones,Audio,Central,10,359.69,,0.0,Cash,Pending,53.0,2023-11-13,3.4
ORD01269,Keyboard,Accessories,Central,1,1062.37,1062.37,5.0,PayPal,Cancelled,,2023-11-14,2.9
ORD01270,Headphones,Audio,West,5,322.33,1611.65,15.0,PayPal,Delivered,46.0,2023-11-14,2.1
ORD01271,Monitor,Accessories,Central,18,1235.48,22238.64,15.0,Bank Transfer,Delivered,30.0,2023-11-14,1.9
ORD01272,Mouse,Accessories,West,7,859.06,6013.42,5.0,Cash,Cancelled,,2023-11-14,4.4
ORD01273,Laptop,Electronics,South,6,921.55,5529.3,,Bank Transfer,Delivered,41.0,2023-11-15,4.5
ORD01274,Charger,Accessories,North,9,1010.94,9098.46,15.0,Bank Transfer,Delivered,68.0,2023-11-15,4.8
ORD01275,Monitor,Accessories,West,18,775.87,13965.66,15.0,Cash,Pending,41.0,2023-11-15,2.9
ORD01276,Monitor,Accessories,East,12,331.49,3977.88,5.0,PayPal,Pending,49.0,2023-11-15,1.1
ORD01277,Keyboard,Accessories,East,11,764.35,8407.85,0.0,PayPal,Delivered,65.0,2023-11-16,1.0
ORD01278,Mouse,Accessories,West,11,1163.72,12800.92,5.0,Credit Card,Pending,22.0,2023-11-16,2.9
ORD01279,Tablet,Electronics,Central,15,1147.2,17208.0,5.0,Credit Card,Delivered,57.0,2023-11-16,1.8
ORD01280,Keyboard,Accessories,East,1,96.83,96.83,20.0,PayPal,Delivered,40.0,2023-11-16,3.9
ORD01281,Webcam,Accessories,North,18,292.15,5258.7,,Credit Card,Pending,52.0,2023-11-17,1.5
ORD01282,Phone,Electronics,East,4,1402.09,5608.36,10.0,Cash,Cancelled,31.0,2023-11-17,2.6
ORD01283,Phone,Electronics,Central,4,571.66,2286.64,10.0,PayPal,Pending,24.0,2023-11-17,1.1
ORD01284,Mouse,Accessories,North,2,682.06,1364.12,0.0,Cash,Cancelled,61.0,2023-11-17,4.2
ORD01285,Charger,Accessories,Central,14,1345.23,18833.22,20.0,Cash,Pending,24.0,2023-11-18,2.9
ORD01286,Monitor,Accessories,South,11,1218.6,13404.6,15.0,PayPal,Pending,42.0,2023-11-18,3.2
ORD01287,Speaker,Audio,North,13,172.22,2238.86,15.0,Cash,Delivered,34.0,2023-11-18,4.3
ORD01288,Speaker,Audio,North,3,295.25,885.75,15.0,Cash,Delivered,21.0,2023-11-18,1.9
ORD01289,Speaker,Audio,East,12,178.12,2137.44,5.0,PayPal,Cancelled,51.0,2023-11-19,4.5
ORD01290,Charger,Accessories,West,12,937.41,11248.92,15.0,Bank Transfer,Pending,55.0,2023-11-19,2.5
ORD01291,Headphones,Audio,West,3,1148.64,,20.0,Cash,Delivered,23.0,2023-11-19,4.4
ORD01292,Webcam,Accessories,North,17,253.5,4309.5,5.0,Credit Card,Delivered,63.0,2023-11-19,4.3
ORD01293,Mouse,Accessories,South,15,998.41,14976.15,10.0,PayPal,Delivered,30.0,2023-11-20,1.4
ORD01294,Mouse,Accessories,West,4,1480.42,5921.68,10.0,Bank Transfer,Delivered,21.0,2023-11-20,2.4
ORD01295,Laptop,Electronics,East,2,878.25,1756.5,10.0,Cash,Delivered,22.0,2023-11-20,1.2
ORD01296,Webcam,Accessories,North,6,1333.57,8001.42,20.0,Bank Transfer,Pending,49.0,2023-11-20,3.4
ORD01297,Charger,Accessories,Central,4,677.5,2710.0,20.0,Cash,Pending,51.0,2023-11-21,4.2
ORD01298,Keyboard,Accessories,North,13,541.54,7040.02,15.0,Cash,Delivered,37.0,2023-11-21,4.9
ORD01299,Webcam,Accessories,West,10,306.97,3069.7,,Credit Card,Cancelled,19.0,2023-11-21,1.4
ORD01300,Webcam,Accessories,Central,2,385.28,770.56,5.0,Credit Card,Delivered,41.0,2023-11-21,1.7
ORD00594,Keyboard,Accessories,East,4,1434.4,5737.6,15.0,Cash,Pending,59.0,2023-05-29,2.6
ORD01262,Webcam,Accessories,East,13,573.82,7459.66,10.0,Cash,Delivered,40.0,2023-11-12,1.0
ORD00375,Mouse,Accessories,West,19,1106.01,21014.19,15.0,Cash,Delivered,31.0,2023-04-04,3.5
ORD01121,Charger,Accessories,East,1,552.85,552.85,,PayPal,Pending,69.0,2023-10-08,4.9
ORD01279,Tablet,Electronics,Central,15,1147.2,17208.0,5.0,Credit Card,Delivered,57.0,2023-11-16,1.8
ORD00620,Webcam,Accessories,North,8,445.36,3562.88,20.0,Bank Transfer,Delivered,23.0,2023-06-04,3.8
ORD01008,Headphones,Audio,Central,6,282.09,1692.54,0.0,PayPal,Delivered,27.0,2023-09-09,1.6
ORD00985,Tablet,Electronics,West,13,1380.89,17951.57,0.0,Bank Transfer,Delivered,49.0,2023-09-04,1.2
ORD00271,Mouse,Accessories,Central,12,991.05,11892.6,10.0,Credit Card,Delivered,32.0,2023-03-09,
ORD00333,Headphones,Audio,South,13,404.86,5263.18,15.0,,Pending,61.0,2023-03-25,5.0
ORD00802,Charger,Accessories,West,17,240.47,4087.99,10.0,Cash,Cancelled,19.0,2023-07-20,2.6
ORD00986,Keyboard,Accessories,North,1,794.05,,20.0,Cash,Cancelled,39.0,2023-09-04,1.3
ORD00319,Monitor,Accessories,South,3,456.24,1368.72,15.0,PayPal,Delivered,31.0,2023-03-21,2.5
ORD00481,Monitor,Accessories,North,12,364.2,4370.4,15.0,,Delivered,57.0,2023-05-01,4.4
ORD00971,Tablet,Electronics,North,2,1059.82,2119.64,5.0,Bank Transfer,Cancelled,65.0,2023-08-31,
ORD01202,Charger,Accessories,West,4,1340.19,5360.76,5.0,Bank Transfer,Delivered,57.0,2023-10-28,1.4
ORD00389,Webcam,Accessories,North,17,244.63,4158.71,0.0,Bank Transfer,Pending,32.0,2023-04-08,1.3
ORD00865,Headphones,Audio,East,7,521.89,3653.23,10.0,Credit Card,Delivered,20.0,2023-08-05,2.1
ORD00910,Charger,Accessories,West,3,1294.19,3882.57,5.0,Credit Card,Pending,61.0,2023-08-16,2.8
ORD00793,Monitor,Accessories,South,14,1463.7,20491.8,20.0,Bank Transfer,Delivered,28.0,2023-07-18,4.9
ORD00368,Laptop,Electronics,Central,4,1198.73,4794.92,10.0,PayPal,Pending,39.0,2023-04-02,3.1
ORD00619,Keyboard,Accessories,East,14,749.0,10486.0,10.0,PayPal,Delivered,67.0,2023-06-04,1.2
ORD00302,Keyboard,Accessories,West,18,441.64,7949.52,,Credit Card,Cancelled,54.0,2023-03-17,4.8
ORD00870,Laptop,Electronics,East,11,578.1,6359.1,5.0,,Pending,59.0,2023-08-06,1.8
ORD00281,Charger,Accessories,South,6,90.01,540.06,5.0,PayPal,Delivered,67.0,2023-03-12,1.0
